node_id,latitude,longitude,area,node_type
ST_LNODE14A,33.44088599995356,-112.09512249916189,APS,LOAD
ST_LNODE17A,33.44080831353144,-112.09517624962908,APS,LOAD
ST_LNODE18A,33.44080831353144,-112.09528375037092,APS,LOAD
ST_LNODE21A,33.44088599995356,-112.09533750083811,APS,LOAD
ST_LNODE22A,33.440963686445286,-112.09528375046719,APS,LOAD
ST_LNODER9A,33.440963686445286,-112.09517624953281,APS,LOAD
ST_REGIS_LNODEOAD,47.292503,-115.093369,NWMT,LOAD
SUGARLF_LNODE01,39.68143480509682,-119.714268,NV,LOAD
SUGARLF_LNODE02,39.68135409743588,-119.71420745408885,NV,LOAD
SUGARLF_LNODE03,39.68135409743588,-119.71432854591114,NV,LOAD
SUGR_LNODEGR1,42.612039999983914,-113.75212714962699,IPCO,LOAD
SUGR_LNODEGR2,42.612039999983914,-113.75224885037301,IPCO,LOAD
SUISUN_1_N001,38.24526219208727,-122.04122215940386,CA,LOAD
SUISUN_1_N008,38.24508180780079,-122.04122215968883,CA,LOAD
SUISUN_1_N009,38.24508180780079,-122.04145184031117,CA,LOAD
SUISUN_1_N010,38.24526219208727,-122.04145184059614,CA,GEN
SULLI_BP_LNODEVAN,47.661138,-117.195999,BPAT,LOAD
SULTAN_1_G1GNODE,47.8,-121.78,BPAT,GEN
SUMATRA_LNODEOAD,46.712956,-107.682024,NWMT,LOAD
SUMFLTP_7_GENGNODE,47.50409,-119.29084,TPWR,GEN
SUMMERFL_1_GEN161GNODE,47.50159799998065,-119.28963615754205,SCL,GEN
SUMMERFL_1_GEN162GNODE,47.50159799998065,-119.28976984245796,SCL,GEN
SUMMERLN_LNODE-1,36.19138099998722,-115.31740353006289,NV,LOAD
SUMMERLN_LNODE-2,36.19138099998722,-115.31751446993711,NV,LOAD
SUMMIT_6_N001,39.319203,-120.378897,CA,LOAD
SUM_LNODEXF2,48.458333,-122.560833,PSE,LOAD
SUNCAT_7_CN4,33.690765,-114.774523,CA,GEN
SUNGEN6G_7_N004,35.00636326603033,-117.54265479689253,CA,GEN
SUNGEN6G_7_N005,35.006182733870084,-117.54265479713573,CA,GEN
SUNGEN7G_7_N003,35.006182733870084,-117.54287520286427,CA,GEN
SUNGEN7G_7_N005,35.00636326603033,-117.54287520310747,CA,GEN
SUNGEN_1_B1,34.99008799998758,-117.5427090975129,CA,GEN
SUNHA_BP_LNODEAGE,46.24473085454074,-118.84722300479453,BPAT,LOAD
SUNHA_BP_LNODEARB,46.244652999926345,-118.84715800977354,BPAT,LOAD
SUNHA_BP_LNODEBIA,46.24457514542248,-118.84722300497901,BPAT,LOAD
SUNHA_BP_LNODEEKA,46.24457514542248,-118.847352995021,BPAT,LOAD
SUNHA_BP_LNODEOK1,46.244652999926345,-118.84741799022646,BPAT,LOAD
SUNHA_BP_LNODEOK2,46.24473085454074,-118.84735299520547,BPAT,LOAD
SUNLAKES_LNODELD2,33.221254999988545,-111.87522045984822,SRP,LOAD
SUNLAKES_LNODELD3,33.221254999988545,-111.87532754015177,SRP,LOAD
SUNOL_6_N001,37.586891,-121.869379,CA,LOAD
SUNPEAK_GNODE 3,36.13975271827193,-115.036355,NV,GEN
SUNPEAK_GNODE 4,36.13967214085025,-115.036297394204,NV,GEN
SUNPEAK_GNODE 5,36.13967214085025,-115.036412605796,NV,GEN
SUNRANCH_1_SKYRANCHESGNODE,42.84181027999141,-114.90367438215623,PNM,GEN
SUNRANCH_1_SKYRANCHPVGNODE,42.84182694536848,-114.90355419437707,PNM,GEN
SUNRSE3S_7_B1,35.2097,-119.585,CA,GEN
SUNSELGN_7_N002,35.096709,-118.602184,CA,GEN
SUNSET_1_1LNODE,47.62739999998055,-117.43383306200255,AVA,LOAD
SUNSET_1_2LNODE,47.62739999998055,-117.43396693799745,AVA,LOAD
SUNSE_SR_LNODELD2,33.4900889999884,-112.25570619721987,SRP,LOAD
SUNSE_SR_LNODELD3,33.4900889999884,-112.25581380278014,SRP,LOAD
SUNSLRG1_7_N001,36.532537,-116.49095,CA,GEN
SUNST234_7_N001,33.347881,-112.845325,CA,GEN
SUNST_2_N006,35.227222,-119.629722,CA,GEN
SUN_LNODE101,31.768491666666666,-106.49763333333334,EPE,LOAD
SUN_LNODE201,31.768491666622296,-106.49752708707383,EPE,LOAD
SUN_LNODE302,31.768401337927685,-106.49752708717756,EPE,LOAD
SUN_LNODE401,31.768337465935698,-106.49760221457628,EPE,LOAD
SUN_LNODE501,31.76832219115762,-106.49770693054992,EPE,LOAD
SUN_LNODE601,31.76835347664598,-106.49780660050735,EPE,LOAD
SUN_LNODEN_2,31.768419355075434,-106.49787929133676,EPE,LOAD
SUN_LNODEN_4,31.768504723525442,-106.49791401469236,EPE,LOAD
SUN_LNODEN_5,31.76859491731485,-106.49790821015186,EPE,LOAD
SUN_LNODEN_7,31.768677541115967,-106.49786527279173,EPE,LOAD
SUN_LNODEN_8,31.768743271372802,-106.49779239636928,EPE,LOAD
SUN_LNODEXF1,47.095556,-122.299444,PSE,LOAD
SUN_LNODE_13,31.76878603563686,-106.49769881101547,EPE,LOAD
SUN_LNODE_14,31.7688028201192,-106.49759441473212,EPE,LOAD
SUN_LNODE_15,31.768793268418865,-106.49748876380231,EPE,LOAD
SUN_LNODE_16,31.768759179152365,-106.49739037373949,EPE,LOAD
SUN_LNODE_17,31.768703973653523,-106.4973062790491,EPE,LOAD
SUN_SET_FDR1LNODE,47.21326042966007,-122.55758687246441,TPWR,LOAD
SUN_SET_FDR2LNODE,47.213079570185705,-122.55758687291842,TPWR,LOAD
SUN_SET_FDR3LNODE,47.213079570185705,-122.55785312708157,TPWR,LOAD
SUN_SET_FDR4LNODE,47.21326042966007,-122.5578531275356,TPWR,LOAD
SUPERIO_LNODEOAD,47.197368,-114.891941,NWMT,LOAD
SUPERSTN_LNODELD2,33.41462099998841,-111.53352227684199,SRP,LOAD
SUPERSTN_LNODELD3,33.41462099998841,-111.533629723158,SRP,LOAD
SUPER_SR_LNODELD1,33.31291999998851,-111.11094637725482,SRP,LOAD
SUPER_SR_LNODELD2,33.31291999998851,-111.11105362274517,SRP,LOAD
SURF_1_N009,34.61,-120.22,CA,LOAD
SURGPOND_LNODEAD,36.108104,-115.03419,NV,LOAD
SURLA_BP_LNODEAKE,47.244098,-122.325357,BPAT,LOAD
SUZANNE_LNODE-1,36.11489871830004,-115.162066,NV,LOAD
SUZANNE_LNODE-2,36.11481814083614,-115.16200841241104,NV,LOAD
SUZANNE_LNODE-3,36.11481814083614,-115.16212358758897,NV,LOAD
SV WIND_GNODEIT,39.09777,-114.499984,NV,GEN
SVS_1_STRVRIDG_G02GNODE,43.51719999998312,-119.13333777002488,BPAT,GEN
SV_LNODE10A,35.22649705275898,-111.570802,APS,LOAD
SV_LNODE14A,35.22641597360699,-111.5707446952345,APS,LOAD
SV_LNODER6A,35.22641597360699,-111.5708593047655,APS,LOAD
SWA_LNODEXF1,48.283889,-122.672222,PSE,LOAD
SWD_LNODEXF1,47.745556,-122.618056,PSE,LOAD
SWEETWTR_1_1LNODE,46.3661,-116.7362,AVA,LOAD
SWEETWTR_6_N017,32.65811799998879,-117.0916867727539,CA,LOAD
SWEETWTR_6_N018,32.65811799998879,-117.0917932272461,CA,LOAD
SWENSON_LNODE-1,36.13015399998725,-115.14240157559072,NV,LOAD
SWENSON_LNODE-2,36.13015399998725,-115.14251242440928,NV,LOAD
SWE_LNODEXF2,47.423611,-122.298333,PSE,LOAD
SWIFT_1_GN001,37.304753,-121.753533,CA,GEN
SWIFT_1_N001,37.3225281884819,-121.796729,CA,LOAD
SWIFT_1_N003,37.322446905744414,-121.79666998783091,CA,LOAD
SWIFT_1_N006,37.322446905744414,-121.79678801216909,CA,LOAD
SWIFT_GNODEIT,35.459735878365805,-114.93559234479294,NV,GEN
SWI_LNODEXF2,46.995835,-122.806753,PSE,LOAD
SWNI_LNODEWR1,45.56270999998213,-122.70477806140973,PGE,LOAD
SWNI_LNODEWR2,45.56270999998213,-122.70490593859027,PGE,LOAD
SWPO_GNODE011,43.24398301550681,-116.378203,IPCO,GEN
SWPO_GNODE012,43.24390199222868,-116.37813878256104,IPCO,GEN
SWPO_LNODELS,43.24390199222868,-116.37826721743896,IPCO,LOAD
SW_GNODESADDLEMT,33.377154796860616,-113.162538,APS,GEN
SW_LNODER2A,33.37707410155723,-113.16248220880156,APS,LOAD
SW_LNODER6A,33.37707410155723,-113.16259379119843,APS,LOAD
SXCR_LNODEWR1,45.36912499998226,-122.84562425910676,PGE,LOAD
SXCR_LNODEWR2,45.36912499998226,-122.84575174089325,PGE,LOAD
SYCAMORE_1_N101,39.76991684305054,-121.824218,CA,LOAD
SYCAMORE_1_N201,39.76983607845885,-121.82415733357864,CA,LOAD
SYCAMORE_1_N301,39.76983607845885,-121.82427866642136,CA,LOAD
SYCCYN1G_7_B1,35.45266688460884,-118.98520265723785,CA,GEN
SYCCYN2G_7_B1,35.45248711529079,-118.98520265748436,CA,GEN
SYCCYN3G_7_B1,35.45248711529079,-118.98542334251563,CA,GEN
SYCCYN4G_7_B1,35.45266688460884,-118.98542334276215,CA,GEN
SYLV_LNODEWR1,45.50957,-122.739807,PGE,LOAD
SYNER_SR_LNODELD1,33.2384225841279,-111.88528444501644,SRP,LOAD
SYNER_SR_LNODELD2,33.238344999954116,-111.88523089012793,SRP,LOAD
SYNER_SR_LNODELD3,33.23826741584909,-111.8852844451115,SRP,LOAD
SYNER_SR_LNODELD4,33.23826741584909,-111.88539155488851,SRP,LOAD
SYNER_SR_LNODELD5,33.238344999954116,-111.88544510987207,SRP,LOAD
SYNER_SR_LNODELD6,33.2384225841279,-111.88539155498356,SRP,LOAD
SZ_LNODE13A,35.188287121295794,-111.63150772781513,APS,LOAD
SZ_LNODE14A,35.18810687860425,-111.63150772805973,APS,LOAD
SZ_LNODE18A,35.18810687860425,-111.63172827194028,APS,LOAD
SZ_LNODE22A,35.188287121295794,-111.63172827218487,APS,LOAD
S_COORS_1_SOUTHVALLEPVGNODE,34.987497,-106.733911,PNM,GEN
S_COORS_1_SOUTHVALLEYESGNODE,34.82875665391912,-105.00156186476327,PNM,GEN
S_EAST_1_1LNODE,47.60539999998059,-117.37073307782462,AVA,LOAD
S_EAST_1_2LNODE,47.60539999998059,-117.37086692217538,AVA,LOAD
S_HUNTLY_LNODEOAD,45.782611,-108.175656,NWMT,LOAD
S_MILLS_6_SMSLGNODE,45.73651613184343,-107.60794767580448,NWMT,GEN
S_TOLT_1_GEN81GNODE,47.699161,-121.783572,SCL,GEN
T0239_7_N002,35.351417,-119.985715,CA,GEN
T0304_7_N003,36.1957859999872,-119.43919547337923,CA,GEN
T320BS1_7_B1,38.01235335073215,-121.7581763238846,CA,GEN
T320BS2_7_B1,38.012172649156476,-121.75817632416728,CA,GEN
T320BS3_7_B1,38.012172649156476,-121.7584056758327,CA,GEN
T320BS4_7_B1,38.01235335073215,-121.7584056761154,CA,GEN
TA3_7_CGTGGNODE,35.875305,-106.320723,PNM,GEN
TABR_LNODEWR6,45.520916,-122.602295,PGE,LOAD
TACOBMAS_1_G01GNODE,47.26639,-122.42904,BPAT,GEN
TAFT1_1_N001,35.14999999998751,-119.47994486994581,CA,LOAD
TAFT1_1_N004,35.14999999998751,-119.48005513005418,CA,LOAD
TAFT_A_LNODEOAD,47.4184,-115.601359,NWMT,LOAD
TAHDONR_LNODE07,39.337309,-120.221277,NV,LOAD
TAHOCTY_LNODE01,39.165971540038264,-120.14445351203682,NV,LOAD
TAHOCTY_LNODE71,39.16579245984778,-120.14445351233086,NV,LOAD
TAHOCTY_LNODE72,39.16579245984778,-120.14468448766914,NV,LOAD
TAHOCTY_LNODE73,39.165971540038264,-120.14468448796318,NV,LOAD
TAIBANM_3_LONEMESAWFGNODE,34.65067831389528,-104.01445496316387,PNM,GEN
TAMARACK_6_N001,39.313743,-120.496804,CA,LOAD
TAMARISK_1_N001,33.817316,-116.454898,CA,LOAD
TAM_LNODE-1,36.14287771831583,-115.186323,NV,LOAD
TAM_LNODE-2,36.142797140828264,-115.18626539186225,NV,LOAD
TAM_LNODE-3,36.142797140828264,-115.18638060813775,NV,LOAD
TANA_GNODEANA,42.8644,-114.9692,IPCO,GEN
TAN_LNODEXF1,47.0425,-122.780556,PSE,LOAD
TAP801_1_N001,34.109614,-116.411837,CA,LOAD
TAP807_1_N001,34.0,-116.5,CA,LOAD
TAP_BD_LNODE910,33.51013,-111.91846,SRP,LOAD
TAP_PB_LNODEDAP,33.52745,-112.03458,SRP,LOAD
TARKIO_R_LNODEOAD,47.018358,-114.737955,NWMT,LOAD
TARLE_BP_LNODEXF1,46.371,-124.026,BPAT,LOAD
TAR_SUB_LNODEONA,34.17905418777958,-118.544,LADWP,LOAD
TAR_SUB_LNODEONB,34.1789729060972,-118.54394327481864,LADWP,LOAD
TAR_SUB_LNODEONC,34.1789729060972,-118.54405672518136,LADWP,LOAD
TASSAJAR_2_N001,37.79959499998613,-121.9077887787453,CA,LOAD
TASSAJAR_2_N002,37.79959499998613,-121.9079032212547,CA,LOAD
TAVAN_SR_LNODELD2,33.48727699998835,-111.99057020025502,SRP,LOAD
TAVAN_SR_LNODELD3,33.48727699998835,-111.99067779974499,SRP,LOAD
TAYLORTA_BK1LNODE,47.27505999998077,-122.3983233683911,TPWR,LOAD
TAYLORTA_BK2LNODE,47.27505999998077,-122.3984566316089,TPWR,LOAD
TAYLOR_LNODEDR1,37.5369331958297,-120.809398426319,TIDC,LOAD
TAYLOR_LNODEDR5,37.5369383829719,-120.809348192848,TIDC,LOAD
TAYLOR_LNODEDR7,37.536937531095,-120.809217269976,TIDC,LOAD
TAYLOR_LNODEDR8,37.5369366699963,-120.809289591436,TIDC,LOAD
TAYLO_BP_LNODE401,46.262,-119.212,BPAT,LOAD
TDALESPH_1_F1GNODE,45.612111,-121.215491,BPAT,GEN
TDALESPH_1_F2GNODE,45.612110999928525,-121.21536300584677,BPAT,GEN
TDALESPH_1_G01GNODE,45.61202146644376,-121.2153630060511,BPAT,GEN
TDALESPH_1_G02GNODE,45.61195815677489,-121.21545351148264,BPAT,GEN
TDALESPH_1_G03GNODE,45.61194301645729,-121.21557966196798,BPAT,GEN
TDALESPH_1_G04GNODE,45.61197402646307,-121.21569973359951,BPAT,GEN
TDALESPH_2_G05GNODE,45.61203932485618,-121.21578730380304,BPAT,GEN
TDALESPH_2_G06GNODE,45.612123941718714,-121.21582913497306,BPAT,GEN
TDALESPH_2_G07GNODE,45.612213341493984,-121.21582214248663,BPAT,GEN
TDALESPH_2_G08GNODE,45.61229523796855,-121.21577041625989,BPAT,GEN
TDALESPH_2_G09GNODE,45.61236038963863,-121.21568262249906,BPAT,GEN
TDALESPH_2_G10GNODE,45.61240277747887,-121.21556988068205,BPAT,GEN
TDALESPH_2_G11GNODE,45.61241941420508,-121.21544411492309,BPAT,GEN
TDALESPH_2_G12GNODE,45.61240994654607,-121.21531683769908,BPAT,GEN
TDALESPH_2_G13GNODE,45.61237615729065,-121.21519830767616,BPAT,GEN
TDALESPH_2_G14GNODE,45.61232143767641,-121.2150969993323,BPAT,GEN
TDALESPH_2_G15GNODE,45.61225027588939,-121.21501932416585,BPAT,GEN
TDALESPH_2_G16GNODE,45.6121677901165,-121.21496954839368,BPAT,GEN
TDALESPH_2_G17GNODE,45.61207932238038,-121.21494985848845,BPAT,GEN
TDALESPH_2_G18GNODE,45.61199010079069,-121.21496053274184,BPAT,GEN
TDALESPH_2_G19GNODE,45.61190497186076,-121.21500018373936,BPAT,GEN
TDALESPH_2_G20GNODE,45.61182820047001,-121.21506604290299,BPAT,GEN
TDALESPH_2_G21GNODE,45.61176333239307,-121.21515426394784,BPAT,GEN
TDALESPH_2_G22GNODE,45.61171311269979,-121.21526022714856,BPAT,GEN
TDALL_BP_LNODERV1,45.611679452480075,-121.21537883070577,BPAT,LOAD
TDALL_BP_LNODESBR,45.61166343605454,-121.21550475926576,BPAT,LOAD
TDALL_BP_LNODESCO,45.61166536093828,-121.2156327228166,BPAT,LOAD
TDALL_BP_LNODEUD1,45.61168480320676,-121.2157576618109,BPAT,LOAD
TDALL_BP_LNODEUD2,45.61172070148121,-121.21587491650361,BPAT,LOAD
TECUYA_6_N001,35.018589,-118.979536,CA,LOAD
TEHAPI1_6_N003,35.080833,-118.361388,CA,GEN
TEHAPI1_6_N004,35.091111,-118.334444,CA,GEN
TEICHERT_1_N001,37.79,-121.36,CA,LOAD
TEJON_6_N001,35.019534,-118.954779,CA,LOAD
TEKOA_1_TEKOALNODE,47.2283,-117.0859,AVA,LOAD
TELECYN_1_N001,32.6379177816674,-117.01607,CA,LOAD
TELECYN_1_N006,32.63783710915427,-117.01601469007429,CA,LOAD
TELECYN_1_N014,32.63783710915427,-117.01612530992571,CA,LOAD
TEMBLOR_1_N003,35.382795999987465,-119.69634883811833,CA,LOAD
TEMBLOR_1_N004,35.382795999987465,-119.69645916188168,CA,GEN
TEMPE_SR_LNODELD2,33.42871699998846,-111.94497926227409,SRP,LOAD
TEMPE_SR_LNODELD3,33.42871699998846,-111.94508673772592,SRP,LOAD
TEMPLE21_7_N002,35.557,-120.6826,CA,GEN
TEMPLETN_2_N008,35.554496,-120.679996,CA,LOAD
TENAYA_LNODE-1,36.19952772094669,-115.251954,NV,LOAD
TENAYA_LNODE-2,36.19944713951282,-115.25189634738028,NV,LOAD
TENAYA_LNODE-3,36.19944713951282,-115.25201165261973,NV,LOAD
TENNE_SR_LNODELD2,33.32064599998851,-111.77479636993517,SRP,LOAD
TENNE_SR_LNODELD3,33.32064599998851,-111.77490363006481,SRP,LOAD
TENNGEN1_7_B1,34.38406999998781,-118.49482722407812,CA,GEN
TENNGEN2_7_B1,34.38406999998781,-118.49493677592187,CA,GEN
TEP_LU_3_LUNAGNODE,32.299573031561806,-107.78325526153274,TEPC,GEN
TERAWND_1_N001,34.03,-116.53,CA,GEN
TERMNOUS_6_N001,38.116464,-121.422007,CA,LOAD
TERRE_VW_1_1LNODE,46.7416,-117.1436,AVA,LOAD
TERY_LNODE133,42.86782,-112.420277,IPCO,LOAD
TESLA_1_N027,37.714254,-121.564571,CA,GEN
TESR_GNODEESR,43.923161,-116.995459,IPCO,GEN
TESSUB_2_N001,37.73,-121.93,CA,LOAD
TEVIS_1_N001,35.319191999987495,-119.12859784623319,CA,LOAD
TEVIS_1_N003,35.319191999987495,-119.12870815376681,CA,LOAD
TEXMCKT_1_N101,35.3161,-119.6597,CA,GEN
TEXSUN1G_7_B2,35.36999999998748,-119.4799448397684,CA,GEN
TEXSUN1G_7_N001,35.36999999998748,-119.4800551602316,CA,LOAD
TEXSUN2G_7_B2,35.3599999999875,-119.47994484104834,CA,GEN
TEXSUN2G_7_N001,35.3599999999875,-119.48005515895167,CA,LOAD
TE_LNODER4A,32.70909059833271,-114.63274851591441,APS,LOAD
TE_LNODER6A,32.70891140157729,-114.63274851612829,APS,LOAD
TE_LNODER7A,32.70891140157729,-114.63296148387171,APS,LOAD
TE_LNODER9A,32.70909059833271,-114.63296148408558,APS,LOAD
TFALLS_C_LNODENWE,47.59748599998058,-115.35821408360013,NWMT,LOAD
TFALLS_C_LNODEREA,47.59748599998058,-115.35834791639988,NWMT,LOAD
TFPR_GNODE001,42.58925699998385,-114.35633217704573,IPCO,GEN
TFPR_GNODE012,42.58925699998385,-114.35645382295426,IPCO,GEN
TFSN_LNODE133,42.571113,-114.470803,IPCO,LOAD
TGRD_LNODEWR1,45.43057999998226,-122.7770432016902,PGE,LOAD
TGRD_LNODEWR2,45.43057999998226,-122.7771707983098,PGE,LOAD
THAYE_BP_LNODE115,46.276857,-119.289046,BPAT,LOAD
THCHJ_BP_LNODEFMR,45.530759,-123.124314,BPAT,LOAD
THERMLT1_7_B1,39.51498258352708,-121.6299608775946,CA,GEN
THERMLT2_7_B1,39.514803416357424,-121.62996087789409,CA,GEN
THERMLT3_7_B1,39.514803416357424,-121.63019312210591,CA,GEN
THERMLT4_7_B1,39.51498258352708,-121.6301931224054,CA,GEN
THORNE_LNODE51,38.62042799998592,-118.54602849212179,NV,LOAD
THORNE_LNODE52,38.62042799998592,-118.54614350787821,NV,LOAD
THORNHIL_1_N001,33.833699,-116.524642,CA,LOAD
THO_LNODE_10,31.849427182011492,-106.56550186083868,EPE,LOAD
THO_LNODE_11,31.849348999955676,-106.56544872176744,EPE,LOAD
THO_LNODE_12,31.84927081796632,-106.56550186092876,EPE,LOAD
THO_LNODE_13,31.84927081796632,-106.56560813907123,EPE,LOAD
THO_LNODE_14,31.849348999955676,-106.56566127823257,EPE,LOAD
THO_LNODE_15,31.849427182011492,-106.56560813916133,EPE,LOAD
THREEPNT_LNODET101,32.094442999988736,-111.28575583529862,WALC,LOAD
THREEPNT_LNODET102,32.094442999988736,-111.28586216470138,WALC,LOAD
THREE_RV_LNODEALD,45.947223,-111.594291,NWMT,LOAD
THRE_FKS_LNODEK1H,45.878463,-111.554252,NWMT,LOAD
THURS_BP_LNODEXF1,44.06349723,-122.9290936,BPAT,LOAD
THU_LNODEXF1,47.047777999980866,-122.89910064157311,PSE,LOAD
THU_LNODEXF2,47.047777999980866,-122.89923335842688,PSE,LOAD
THY_LNODER4A,32.926865,-112.725155,APS,LOAD
TH_LNODE10A,32.668962,-114.632511,APS,LOAD
TH_LNODE12A,32.6689619999552,-114.63240453961491,APS,LOAD
TH_LNODE13A,32.668872381249834,-114.63240453972169,APS,LOAD
TH_LNODE14A,32.66880901129722,-114.63247981852852,APS,LOAD
TH_LNODER1A,32.66879385657901,-114.63258474553857,APS,LOAD
TH_LNODER2A,32.66882489615904,-114.63268461636449,APS,LOAD
TH_LNODER4A,32.668890256776166,-114.63275745369468,APS,LOAD
TH_LNODER5A,32.6689749542227,-114.63279224703705,APS,LOAD
TH_LNODER9A,32.6690644390834,-114.63278643080557,APS,LOAD
TIADS_LNODE01,37.886097,-116.779188,NV,LOAD
TIDEFLAT_MOBILELNODE,47.27572,-122.39581,TPWR,LOAD
TIDEWATR_2_N001,38.01989465330933,-122.06150068264388,CA,LOAD
TIDEWATR_2_N014,38.02007534657929,-122.06150068292666,CA,LOAD
TIGRCRK_7_B2,38.44929099998595,-120.49258753070295,CA,GEN
TIGRCRK_7_B3,38.44929099998595,-120.49270246929706,CA,GEN
TILLA_BP_LNODEIDE,45.458092,-123.829102,BPAT,LOAD
TIL_LNODEXF2,47.126667,-122.546111,PSE,LOAD
TIMBER_LNODE115,45.76032,-123.296035,BPAT,LOAD
TKTX_LNODEWR1,45.49407372009448,-122.82032,PGE,LOAD
TKTX_LNODEWR2,45.49399313993355,-122.82025363191742,PGE,LOAD
TKTX_LNODEWR3,45.49399313993355,-122.82038636808258,PGE,LOAD
TK_LNODE10A,33.63628,-111.864832,APS,LOAD
TK_LNODE12A,33.63627999995311,-111.86472406724407,APS,LOAD
TK_LNODE13A,33.63620217751986,-111.8647780336708,APS,LOAD
TK_LNODE14A,33.63620217751986,-111.8648859663292,APS,LOAD
TK_LNODER1A,33.63627999995311,-111.86493993275593,APS,LOAD
TK_LNODER4A,33.63635782245665,-111.86488596642673,APS,LOAD
TK_LNODER6A,33.63635782245665,-111.86477803357327,APS,LOAD
TLAZYS_LNODE43,40.748758,-116.497699,NV,LOAD
TLRELKE_6_N001,36.003703,-119.948802,CA,LOAD
TLTN_LNODEWR1,45.37130699998229,-122.78517625715047,PGE,LOAD
TLTN_LNODEWR2,45.37130699998229,-122.78530374284954,PGE,LOAD
TLT_LNODER1A,32.762485,-111.620094,APS,LOAD
TLT_LNODER2A,32.762484999954935,-111.61998747979106,APS,LOAD
TLT_LNODER4A,32.7623954249074,-111.620094,APS,LOAD
TLT_LNODER5A,32.762484999954935,-111.62020052020893,APS,LOAD
TLT_LNODER6A,32.762574575092586,-111.620094,APS,LOAD
TL_LNODELSX,32.625318,-111.794746,APS,LOAD
TMRK_LNODEMRK,44.949547,-116.382463,IPCO,LOAD
TNM_LNODEXF1,48.833172,-122.442871,PSE,LOAD
TNR_LNODE1,47.501111,-121.801944,PSE,LOAD
TNSITE_2_SOLARGNODE,35.9356,-114.8702,WALC,GEN
TNY_7_UNIT1GNODE,40.79747999998468,-122.76270026920837,BANC,GEN
TNY_7_UNIT2GNODE,40.79747999998468,-122.76281973079162,BANC,GEN
TN_LNODER1A,33.49410299998834,-112.9155151928788,APS,LOAD
TN_LNODER3A,33.49410299998834,-112.91562280712121,APS,LOAD
TOADTWN_7_N002,39.893491,-121.59338,CA,GEN
TOCALOMA_6_N001,38.05521,-122.760914,CA,LOAD
TODD_LNODEOAD,46.292152,-109.151534,NWMT,LOAD
TOLBY_SR_LNODELD1,33.49280999998842,-112.29485719427824,SRP,LOAD
TOLBY_SR_LNODELD2,33.49280999998842,-112.29496480572176,SRP,LOAD
TOLEDO_LNODEPWR,44.62114699998256,-123.92246069677935,BPAT,LOAD
TOLEDO_LNODERV1,44.62114699998256,-123.92258730322065,BPAT,LOAD
TOLSON_LNODE-3,36.0024229999873,-115.12894465668984,NV,LOAD
TOLSON_LNODE-4,36.0024229999873,-115.12905534331016,NV,LOAD
TOL_LNODEXF1,47.6475,-121.906944,PSE,LOAD
TOL_SUB_LNODEONA,34.175740310821865,-118.36069083905292,LADWP,LOAD
TOL_SUB_LNODEONB,34.1755596890815,-118.36069083928658,LADWP,LOAD
TOL_SUB_LNODEONC,34.1755596890815,-118.36090916071342,LADWP,LOAD
TOL_SUB_LNODEOND,34.175740310821865,-118.36090916094707,LADWP,LOAD
TOME_1_RIODELOROESGNODE,34.82884206304277,-105.00159784557249,PNM,GEN
TOME_1_RIODELOROPVGNODE,34.690969,-106.685128,PNM,GEN
TOME_1_VEFGTGNODE,34.611429,-106.732259,PNM,GEN
TOMSIK_LNODE-2,36.056295999987306,-115.27654062475582,NV,LOAD
TOMSIK_LNODE-3,36.056295999987306,-115.27665137524417,NV,LOAD
TONOPAH_LNODE-1,36.203322721246735,-115.197403,NV,LOAD
TONOPAH_LNODE-2,36.20324213936275,-115.19734534426321,NV,LOAD
TONOPAH_LNODE-3,36.20324213936275,-115.19746065573678,NV,LOAD
TOPAZC1_7_N021,35.351278,-120.050713,CA,GEN
TOPOCK_LNODESWAN,34.542953,-114.271791,WALC,LOAD
TOREYPNS_6_N001,32.89877953728695,-117.23987836114813,CA,LOAD
TOREYPNS_6_N007,32.89860046262259,-117.23987836136372,CA,LOAD
TOREYPNS_6_N008,32.89860046262259,-117.24009163863627,CA,LOAD
TOREYPNS_6_N009,32.89877953728695,-117.24009163885188,CA,LOAD
TORTILLA_1_N007,34.874547,-117.064691,CA,LOAD
TOSTON_LNODEMPC,46.18083899998162,-111.43526912078437,NWMT,LOAD
TOSTON_LNODEREA,46.18083899998162,-111.43539887921564,NWMT,LOAD
TOT032G1_7_N001,33.934167,-116.571388,CA,GEN
TOT032G2_7_N001,33.934166999952346,-116.5712793705161,CA,GEN
TOT032G3_7_N001,33.93407687229218,-116.57127937063106,CA,GEN
TOT032G4_7_N001,33.93401314245606,-116.57135618321828,CA,GEN
TOT032G5_7_N001,33.933997901671624,-116.57146324807425,CA,GEN
TOT032G6_7_N001,33.93402911752344,-116.57156515373148,CA,GEN
TOT032G7_7_N001,33.934094849324914,-116.57163947510458,CA,GEN
TOT032G8_7_N001,33.93418002777364,-116.57167497736445,CA,GEN
TOT108_2_N006,34.921148,-118.413537,CA,GEN
TOT135G1_7_N001,34.00672,-117.943192,CA,GEN
TOT135G2_7_N001,34.00671999995209,-117.94308320462522,CA,GEN
TOT135G3_7_N001,34.00662981168256,-117.943192,CA,GEN
TOT135G4_7_N001,34.00671999995209,-117.94330079537478,CA,GEN
TOT135G5_7_N001,34.00681018831736,-117.943192,CA,GEN
TOT148A_7_N001,34.891462,-118.432579,CA,GEN
